member_id,join_date,join_store,birth_year,gender,tier,phone_hash,email,opt_in_marketing
M000823,2025-01-15,S03,2008,F,一般,dc03cad918c47e2b,hsieh.shuchen53@icloud.com,0
M000824,2025-03-18,S99,1995,F,一般,19d9ed88e455eb5b,hung.chengen17@outlook.com,0
M000825,2025-04-20,S06,1975,M,銀卡,b3b71c9e645904c9,hung.yijun07@yahoo.com.tw,0
M000826,2025-08-12,S02,1984,F,一般,830d42a5221b8e40,huang.kuanting58@gmail.com,1
M000827,2025-01-27,S05,1947,F,一般,628a5f09ecfa9a19,chang.hsinyi83@yahoo.com.tw,1
M000828,2025-10-18,S05,1947,F,一般,5616634bd36a1fb0,Chang.hsinyi83@yahoo.com.tw,0
M000829,2025-03-30,S99,1998,F,一般,3f45bc0200cfe1d5,lai.hungyu58@hotmail.com,1
M000830,2025-03-03,S03,2006,F,一般,18d790eaac0f28c8,chung.yuchen87@msa.hinet.net,1
M000831,2026-02-10,S99,2000,F,一般,50d2ca60560fa1b7,liao.chiahao07@yahoo.com.tw,1
M000832,2025-04-07,S02,1991,F,一般,d67967ead0d9673a,huang.yating96@outlook.com,1
M000833,2025-06-10,S99,1972,F,VIP,e4061731f6cc581f,,0
M000834,2025-08-26,S04,1995,F,VIP,706dc6332ee52f30,wu.shuchen56@hotmail.com,0
M000835,2025-03-11,S01,1993,F,一般,e458ffab6199bbea,lin.shuchen45@msa.hinet.net,1
M000836,2025-02-18,S01,1967,M,銀卡,874f6dc0bd319a7d,wu.tsungyen19@hotmail.com,0
M000837,2025-01-01,S05,2003,F,VIP,9c9150210a46a001,hung.polin48@yahoo.com.tw,0
M000838,2026-05-05,S04,1984,F,一般,e8a2ee47f08b2627,kuo.yating83@msa.hinet.net,1
M000839,2025-09-27,S05,1995,F,銀卡,c14b488b82fd891f,lu.polin83@hotmail.com,1
M000840,2025-03-22,S05,1953,M,一般,17c652790d7db3c6,li.weiting21@outlook.com,0
M000841,2025-02-27,S03,1980,M,一般,bb67c1302f8d2b75,chung.yijun82@yahoo.com.tw,0
M000842,2025-03-15,S99,1999,F,一般,771600a93468db77,liao.meiling40@gmail.com,1
M000843,2025-10-22,S05,2004,M,一般,0db44287a3f1777f,li.yuhsuan57@msa.hinet.net,0
M000844,2026-02-23,S01,1966,M,一般,88851b1a73071d5f,hung.tzuchi74@hotmail.com,1
M000845,2025-01-22,S06,1987,F,一般,d0a372d39da55a98,yeh.peiyu79@msa.hinet.net,1
M000846,2025-01-01,S05,,M,一般,f64189ae9dd9489c,su.wanju77@yahoo.com.tw,1
M000847,2025-11-02,S01,1997,F,一般,6929895945c6659a,huang.chiahao32@hotmail.com,1
M000848,2026-01-23,S04,1975,F,一般,0f61db88a3247ce9,su.yuchen39@hotmail.com,0
M000849,2025-01-02,S03,1999,M,一般,a96942d89a632f0f,wu.chiaying53@hotmail.com,1
M000850,2025-10-18,S01,2002,M,VIP,6e67889a5d7121ac,chen.meiling23@yahoo.com.tw,0
M000851,2026-05-03,S99,1978,F,一般,edca104d22b8ecd1,tsai.meiling80@hotmail.com,1
M000852,2025-07-06,S05,1957,M,一般,fd86980df50f9527,yeh.polin98@gmail.com,1
M000853,2026-02-26,S05,1957,M,一般,8c000294c8e241ee, yeh.polin98@gmail.com ,0
M000854,2025-03-01,S02,2003,F,一般,fe47f13753099e1c,huang.chihyuan34@msa.hinet.net,0
M000855,2025-08-13,S02,1962,F,銀卡,b3875cfc95584cf3,chiu.tzuchi75@msa.hinet.net,1
M000856,2025-04-04,S01,1985,F,一般,2a35e77b850b9c4c,lai.mingchieh03@msa.hinet.net,1
M000857,2025-04-24,S06,1959,M,銀卡,4597dbbcacfaaef6,tsai.yuhsuan59@outlook.com,1
M000858,2025-01-01,S01,1992,M,銀卡,5db3b485da37d1fe,liao.chiahao05@hotmail.com,0
M000859,2025-01-30,S04,1994,F,VIP,df3e71602c91c626,lin.yuchen56@icloud.com,1
M000860,2025-02-05,S99,1987,F,一般,da615d23826ce70e,hsu.yijun83@icloud.com,1
M000861,2025-09-21,S99,1999,F,一般,c358628cd0e598a8,li.peiyu54@yahoo.com.tw,1
M000862,2025-04-20,S04,1997,F,銀卡,f4a396d43224fd09,hung.hsinyi06@icloud.com,1
M000863,2025-07-10,S99,2002,M,金卡,71e9e8029665d1e2,chiang.chiaying91@gmail.com,1
M000864,2025-06-03,S99,1998,F,一般,f500324126c0f626,,1
M000865,2025-10-28,S06,1989,M,銀卡,88a67ab0cfb77a5f,hsieh.shuchen50@msa.hinet.net,1
M000866,2026-06-11,S06,1989,M,一般,54bd847e90f56c57,Hsieh.shuchen50@msa.hinet.net,0
M000867,2025-02-14,S99,2000,F,一般,d392ff2b65e29413,yang.hsinyi64@hotmail.com,1
M000868,2025-02-09,S05,1992,F,一般,be80d577586127da,li.shengwei56@hotmail.com,1
M000869,2025-08-01,S03,1949,M,一般,18118b47da69bf7e,liao.yuchen56@msa.hinet.net,1
M000870,2025-05-24,S05,1955,M,銀卡,129601329c4e5a59,lai.peichun30@outlook.com,1
M000871,2025-08-19,S99,1973,M,一般,12117b82d01bedb8,,0
M000872,2025-03-22,S05,1956,F,銀卡,988c0fd0fec30e33,chiu.hungyu59@icloud.com,1
M000873,2025-01-10,S01,1995,M,金卡,ac7328d39a7e762a,su.yijun27@yahoo.com.tw,0
M000874,2025-08-22,S01,1995,M,金卡,c87a83972453010c, su.yijun27@yahoo.com.tw ,1
M000875,2025-12-08,S02,1956,F,一般,e00143a1d3b16542,,1
M000876,2025-04-23,S06,1958,M,銀卡,056e7e19a4ff8662,chou.yuhsuan17@gmail.com,1
M000877,2025-02-17,S03,2003,F,一般,d60287c8421d63cf,su.yating82@icloud.com,1
M000878,2025-09-25,S05,1985,F,一般,796c62adeb0688dc,tsai.polin99@msa.hinet.net,0
M000879,2025-07-14,S05,1958,F,VIP,c129f02073d00a9f,su.wanju80@gmail.com,1
M000880,2025-05-09,S99,1985,F,一般,0f00d0ba8c729b23,chen.wanju28@yahoo.com.tw,0
M000881,2025-11-27,S01,1982,F,金卡,1ee212bee37fdd13,huang.tsungyen38@msa.hinet.net,0
M000882,2025-01-06,S99,2005,M,一般,7e931ac8c419c495,lin.yuhsuan45@gmail.com,1
M000883,2025-06-19,S06,1981,M,一般,d2201004800adec0,li.kuanting27@yahoo.com.tw,0
M000884,2025-01-01,S01,1964,F,銀卡,0cabecb6efa49873,kuo.yuhsuan61@msa.hinet.net,1
M000885,2025-01-07,S04,1992,F,VIP,1169131f0113acb6,hung.chengen72@outlook.com,1
M000886,2025-01-14,S06,1985,F,銀卡,222a524b1c5afcb3,yang.ruoyu50@gmail.com,1
M000887,2025-01-28,S03,2008,F,銀卡,b176ec066da8d6bf,li.chiahao80@hotmail.com,0
M000888,2025-03-06,S01,2004,F,VIP,90f518047cc96143,tseng.yuhsuan32@gmail.com,1
M000889,2025-01-06,S01,1992,F,一般,2fee4a18c2e6aec7,,0
M000890,2025-09-12,S02,2003,M,一般,a6b93012872742a7,su.hsinyi23@gmail.com,1
M000891,2025-04-26,S04,1975,M,銀卡,f3f641cdcb24bd80,,1
M000892,2025-08-02,S06,1997,F,一般,cd6c78d565f6d62b,yang.mingchieh01@hotmail.com,0
M000893,2025-07-30,S04,1967,F,VIP,96aa201b41f1fdae,chung.weiting85@hotmail.com,0
M000894,2025-01-27,S05,1956,M,VIP,5f47b2ba9fdd5d49,chiang.meiling46@gmail.com,1
M000895,2025-01-29,S01,1973,M,銀卡,90f29114f752c90f,tseng.meiling23@icloud.com,0
M000896,2025-01-02,S01,1979,F,銀卡,f9bd00d9172ec648,chung.yuhsuan03@hotmail.com,0
M000897,2025-12-19,S99,1987,F,一般,928969a0449c71d7,tseng.yuhsuan91@icloud.com,0
M000898,2025-01-15,S01,1996,M,金卡,c0c4bacf52e421b2,chou.hsinyi60@hotmail.com,1
M000899,2026-05-02,S01,1983,F,一般,311ff44845550698,chung.chunhui69@hotmail.com,1
M000900,2025-04-27,S99,1995,M,銀卡,ad2898580712b301,hsu.yijun94@hotmail.com,0
M000901,2025-05-14,S04,1995,F,VIP,af9825d692e6630a,lin.chunhui72@outlook.com,1
M000902,2025-04-13,S06,,M,一般,47244ce5e79db2a2,su.hsinyi03@hotmail.com,1
M000903,2025-01-22,S03,1999,M,一般,aab3be02f850a243,huang.chiahao02@yahoo.com.tw,1
M000904,2025-05-10,S02,,F,一般,f35e8e4cb1dd7d12,hsieh.chengen48@hotmail.com,1
M000905,2025-04-26,S03,1961,F,銀卡,8a90468a96ebb438,chiu.wanju52@hotmail.com,1
M000906,2025-01-26,S03,,F,一般,408c14b95717d4ac,lai.hungyu42@hotmail.com,1
M000907,2026-06-01,S99,1987,F,一般,5932e3bcc8a2ad20,chung.chengen16@gmail.com,0
M000908,2026-04-20,S99,1979,F,一般,5a50a65141dd91b9,chang.mingchieh39@icloud.com,1
M000909,2025-10-18,S01,2000,F,一般,67aa3e26968f8e20,chang.tsungyen14@gmail.com,1
M000910,2025-04-20,S04,2003,M,銀卡,f2c77c83cc95c86f,huang.tsungyen11@hotmail.com,0
M000911,2025-12-01,S04,1983,F,一般,8c90e94384d18312,,1
M000912,2025-01-21,S01,1983,F,銀卡,54f41cf722c425e9,,1
M000913,2025-01-09,S03,2003,M,一般,f5f9b275a541eb40,,1
M000914,2025-03-31,S01,2005,F,一般,9d123512c9ef94ab,chung.hungyu57@outlook.com,0
M000915,2025-10-08,S02,1976,M,金卡,d96de32c098a3d65,hung.peiyu23@msa.hinet.net,1
M000916,2025-03-24,S03,2000,M,一般,fe8e9260ef3259c0,yang.peiyu29@msa.hinet.net,1
M000917,2025-02-20,S01,1988,F,VIP,2c24b61f8be88206,liao.tsungyen98@msa.hinet.net,1
M000918,2025-04-25,S99,1978,F,一般,92e5db6d0abdcc5e,tseng.weiting55@outlook.com,0
M000919,2025-05-24,S01,,F,一般,6209f51d7b27b8a3,tsai.yuhsuan73@yahoo.com.tw,1
M000920,2026-01-01,S99,1980,M,一般,dfae6c19611f8995,lai.yating09@msa.hinet.net,1
M000921,2025-01-01,S02,1995,F,一般,a4a2e3ea46e9325b,cheng.tsungyen19@gmail.com,1
M000922,2025-10-05,S01,2002,F,一般,4c855a8820615da4,hsu.weiting88@outlook.com,1
M000923,2025-03-10,S03,1975,M,金卡,ee65ffd5aefc59ad,huang.peiyu98@gmail.com,1
M000924,2025-12-29,S03,1975,M,銀卡,fb5857ec8cd6a53f,Huang.peiyu98@gmail.com,0
M000925,2025-04-18,S01,1989,M,銀卡,89de0fdcc0d6a05d,yeh.tzuchi77@msa.hinet.net,1
M000926,2025-10-14,S04,1969,F,銀卡,e03d49c2fa57b236,wu.tsungyen38@msa.hinet.net,1
M000927,2025-03-03,S03,2003,M,一般,94b826d2dec24f3f,,1
M000928,2025-12-14,S02,1967,F,一般,ddcf1de910117ec4,liu.shengwei40@outlook.com,1
M000929,2025-01-23,S06,,M,一般,accfaba99ec8bee3,chiu.yijun17@outlook.com,1
M000930,2025-01-15,S03,1995,M,一般,ed67564c423ca77b,chiang.shengwei92@gmail.com,1
M000931,2025-05-04,S99,1999,F,一般,79620b3aeb9ba43a,wu.yijun03@gmail.com,1
M000932,2025-07-10,S05,1988,F,一般,1f1395d6f8c754c3,,0
M000933,2026-01-15,S99,1984,F,一般,0d440200fd90cdc7,chiu.peiyu54@msa.hinet.net,0
M000934,2025-08-05,S05,1948,F,一般,9fcaddf18220532a,yeh.chengen63@yahoo.com.tw,1
M000935,2026-01-13,S05,1948,F,一般,355d329e70352bd1, yeh.chengen63@yahoo.com.tw ,0
M000936,2026-03-25,S06,1992,M,一般,ca2f1c54ece63ab2,liu.chunhui95@yahoo.com.tw,1
M000937,2025-01-28,S03,2002,F,一般,224c4743ead3e5f3,,1
M000938,2025-03-02,S05,1959,F,銀卡,4869a545f1d7134d,tseng.hsinyi87@hotmail.com,1
M000939,2025-07-24,S05,1953,F,銀卡,c06ee3ea4d92b98e,wu.shengwei14@msa.hinet.net,1
M000940,2025-05-27,S05,1950,F,銀卡,cc3efbce4ccfe209,yeh.yating51@hotmail.com,1
M000941,2025-03-12,S01,1968,F,金卡,c8e502c8ae860f6a,tsai.peiyu12@msa.hinet.net,0
M000942,2026-01-14,S01,1968,F,金卡,d9f872b81d2051c1,TSAI.PEIYU12@MSA.HINET.NET,1
M000943,2025-03-10,S05,1955,F,一般,7fb1fc023773dc94,chiu.chiahao72@msa.hinet.net,1
M000944,2025-12-28,S05,1955,F,一般,9202cac0b664b481,CHIU.CHIAHAO72@MSA.HINET.NET,0
M000945,2025-03-23,S05,1985,F,一般,abb8d08d167b5129,lu.chengen97@hotmail.com,1
M000946,2026-06-03,S04,1972,F,一般,e625e36387067452,hsu.wanju12@yahoo.com.tw,1
M000947,2025-10-05,S01,,F,金卡,357173756b72f418,kuo.chunhui26@yahoo.com.tw,1
M000948,2025-04-20,S06,2000,M,銀卡,84ae3288a4dae961,tseng.chengen87@hotmail.com,0
M000949,2025-07-23,S04,1970,F,銀卡,f8d0f34b809c3b5d,lu.shengwei11@hotmail.com,1
M000950,2025-03-02,S02,1997,F,一般,0731ce1146a5de19,cheng.yuhsuan21@outlook.com,1
M000951,2026-01-25,S03,1995,F,一般,e9aed772d3c91adb,lai.hungyu60@outlook.com,1
M000952,2025-07-15,S02,,M,銀卡,bdf13e86ee6634ea,lu.chunhui18@icloud.com,0
M000953,2025-04-12,S01,1976,M,銀卡,64a5d4d457b0f667,hsu.yuchen41@outlook.com,1
M000954,2025-04-22,S04,1967,F,銀卡,9756227b93027686,,1
M000955,2025-02-15,S01,1988,M,一般,43e1051f5ead81e2,cheng.shuchen97@hotmail.com,1
M000956,2025-05-13,S06,1968,M,一般,1c83253eaaa3adb7,chen.chiaying21@msa.hinet.net,1
M000957,2026-06-06,S99,1992,M,一般,879404d551012d11,tseng.shuchen66@hotmail.com,1
M000958,2026-03-22,S04,1959,F,一般,59993f32adb1d6ba,yeh.tzuchi25@hotmail.com,0
M000959,2025-01-23,S01,1979,M,一般,d59b2b2d70f61c66,,1
M000960,2025-02-05,S03,2004,F,一般,dbda4f88318b2535,yeh.yuchen31@icloud.com,1
M000961,2025-02-19,S03,2005,M,一般,3daba212fd56a723,liao.chihyuan24@hotmail.com,1
M000962,2025-02-25,S03,2002,M,一般,378c34ee159dbdf6,chen.chihyuan07@gmail.com,0
M000963,2025-03-03,S01,1992,M,一般,c24cd41ab165de13,chiang.yuchen88@yahoo.com.tw,1
M000964,2025-03-24,S99,1988,F,一般,08387eff5382f60e,chou.mingchieh10@yahoo.com.tw,1
M000965,2025-01-16,S02,1961,F,VIP,60244488da06c5b5,wang.yuchen80@hotmail.com,1
M000966,2025-03-14,S01,2000,F,一般,3aa45f5597937d8d,liao.shengwei14@icloud.com,1
M000967,2025-09-10,S01,1999,M,一般,aa8a3af2011db508,liu.hungyu23@msa.hinet.net,1
M000968,2025-02-10,S02,2003,M,一般,53661920dfefce32,chou.chunhui92@outlook.com,1
M000969,2025-05-01,S04,1971,F,一般,3e0bc837f8eefa50,chou.chunhui79@yahoo.com.tw,1
M000970,2025-07-21,S05,1990,M,VIP,68637b086ceb0851,lin.yuhsuan86@gmail.com,1
M000971,2025-04-07,S02,1968,F,一般,3cebbbe0d10bd255,su.chunhui18@outlook.com,1
M000972,2025-03-19,S05,2004,F,一般,eda90bb17d824d1f,chang.chiaying01@outlook.com,1
M000973,2025-07-27,S05,1943,M,銀卡,cec8f67ffb69337f,wang.meiling20@yahoo.com.tw,0
M000974,2025-01-16,S03,2003,M,一般,e945343f0630b2dd,chung.chihyuan05@msa.hinet.net,1
M000975,2025-06-03,S04,1990,M,VIP,757cc3f03b27a87c,kuo.chunhui54@gmail.com,0
M000976,2025-03-07,S05,2000,F,一般,1b459b85af70af1c,hsieh.chengen81@hotmail.com,1
M000977,2025-02-15,S03,1998,F,一般,49bec386d5b9fbaa,yeh.wanju17@msa.hinet.net,1
M000978,2025-07-09,S06,2002,M,一般,483612949114fb1c,chen.tzuchi55@gmail.com,1
M000979,2025-06-08,S05,2001,F,一般,5cd0b3dca91b42e7,cheng.peiyu25@yahoo.com.tw,1
M000980,2025-02-04,S02,1994,F,VIP,b86ffea0a02281ad,chang.chiaying76@yahoo.com.tw,0
M000981,2025-09-15,S99,2001,M,一般,ac83a5a275c8328d,su.kuanting46@hotmail.com,1
M000982,2025-02-21,S03,2001,F,一般,851d0db31478f888,liao.tzuchi93@outlook.com,1
M000983,2025-07-18,S04,1989,M,VIP,03888607aca01717,,0
M000984,2025-02-25,S06,1972,F,VIP,b96a257b56acbd66,,1
M000985,2025-04-23,S99,1976,F,一般,9a2f468bb39017fc,chen.meiling27@yahoo.com.tw,1
M000986,2025-01-09,S99,1975,F,一般,da07c81e0a1512c3,chiu.peichun14@hotmail.com,1
M000987,2026-04-13,S02,1976,M,一般,47aeb365da035f2e,,0
M000988,2025-05-01,S01,1960,M,銀卡,c3931f79ca415855,liu.yuhsuan14@yahoo.com.tw,1
M000989,2025-07-16,S04,,F,VIP,9fd6e0ecbced9b3d,,1
M000990,2025-04-28,S06,1979,F,銀卡,cb53baa8515c8b64,hung.chiaying91@outlook.com,1
M000991,2025-02-01,S03,2004,M,一般,01f52e2043c11e74,,0
M000992,2025-02-13,S06,2004,M,銀卡,52b93912e1f051dd,,0
M000993,2025-09-09,S01,1977,M,銀卡,e4be8ccd09faf42a,chang.hungyu68@gmail.com,1
M000994,2025-03-23,S02,2003,F,一般,634b6bf837c5cb02,huang.peiyu95@icloud.com,1
M000995,2025-02-23,S03,2002,F,一般,5188ff0291fb9e6c,su.mingchieh79@gmail.com,1
M000996,2025-02-20,S03,,F,一般,5da86146b0de2c1d,tseng.yijun03@outlook.com,1
M000997,2025-04-01,S04,1988,F,VIP,f6de512d560a7970,wu.yating35@hotmail.com,1
M000998,2025-03-06,S02,1991,F,一般,9dc9cd2e188ad2a1,chiang.hungyu23@msa.hinet.net,1
M000999,2025-01-06,S01,1973,M,金卡,4ea28ded4269c9a8,chen.wanju23@msa.hinet.net,0
M001000,2025-01-13,S01,1998,F,銀卡,5219fda903b41223,kuo.shuchen95@hotmail.com,1
M001001,2025-06-14,S02,1987,F,一般,41406b3813ac8e3c,kuo.chiahao60@msa.hinet.net,1
M001002,2025-02-22,S02,1957,F,VIP,0a49e53e40657985,yang.hsinyi82@yahoo.com.tw,1
M001003,2025-01-06,S03,2006,F,一般,8a3a16a519c727f6,kuo.peichun44@hotmail.com,1
M001004,2025-04-18,S03,2000,F,一般,f4a6fc465d35ca41,kuo.mingchieh36@yahoo.com.tw,1
M001005,2026-01-13,S01,1979,M,一般,85c0700889b10155,,1
M001006,2025-01-07,S02,1993,F,一般,e31a01ef1f3a16ab,wu.shuchen29@yahoo.com.tw,0
M001007,2025-01-28,S01,1962,M,VIP,171c628c7e65b9f0,tsai.yating08@gmail.com,1
M001008,2025-02-06,S01,2000,M,銀卡,a6c37b8f1c458069,chen.chunhui45@icloud.com,1
M001009,2025-07-27,S06,1989,F,銀卡,8f923a6ea93354ef,chen.yuchen75@hotmail.com,1
M001010,2025-01-06,S02,1983,F,VIP,7f6338813d6c4e4d,cheng.mingchieh72@yahoo.com.tw,0
M001011,2025-08-23,S01,,F,一般,34deb006d3691245,li.shuchen70@outlook.com,1
M001012,2025-02-26,S04,1999,F,VIP,1cc7cfeab75cefef,huang.chiahao62@msa.hinet.net,0
M001013,2026-05-10,S01,1984,M,一般,b3ebc94cba595e3b,hsu.hungyu46@msa.hinet.net,1
M001014,2025-01-24,S01,1998,M,銀卡,61c477b5cbf3d507,tseng.peiyu43@icloud.com,0
M001015,2025-03-29,S06,1990,M,一般,633fae3b2bbc758c,chen.wanju86@yahoo.com.tw,1
M001016,2025-03-24,S04,1958,F,VIP,33f02a14d9f36f41,lu.kuanting20@outlook.com,0
M001017,2025-05-19,S03,1970,F,銀卡,21084d52de954aac,yeh.yijun68@msa.hinet.net,1
M001018,2025-10-26,S01,1976,F,金卡,99b718ed81b0f89c,chou.chiahao29@yahoo.com.tw,1
M001019,2026-03-30,S01,1979,M,一般,e1519fc37c4af569,hung.peichun67@yahoo.com.tw,0
M001020,2025-02-09,S04,1968,F,VIP,003b24b155eaaa79,chiu.tsungyen41@yahoo.com.tw,1
M001021,2025-03-26,S06,1988,M,銀卡,96b8e14be8fd146e,chou.chihyuan84@outlook.com,1
M001022,2025-08-05,S01,1979,M,金卡,76943f978ab12e8c,lai.chiahao92@msa.hinet.net,1
M001023,2025-01-21,S03,2001,F,銀卡,5b84d96fbd7152db,,0
M001024,2025-10-06,S05,1957,F,一般,13891f6e06858c2f,lu.polin33@gmail.com,1
M001025,2026-04-13,S05,1957,F,一般,d88db6d227a4dc78, lu.polin33@gmail.com ,0
M001026,2026-01-29,S01,1972,F,一般,68f9e83ef06b9324,lu.hsinyi50@yahoo.com.tw,1
M001027,2025-12-07,S04,1979,M,一般,dd3684da5035dd23,cheng.chiahao97@gmail.com,1
M001028,2025-04-24,S01,1973,F,銀卡,c426b3c5898b2444,lin.ruoyu65@outlook.com,1
M001029,2025-01-01,S99,1970,F,VIP,8dac6f8b72e07b54,chung.peiyu41@hotmail.com,0
M001030,2026-03-01,S01,2005,M,一般,6c31bad5b5242935,tsai.hungyu70@outlook.com,0
M001031,2025-10-29,S05,1958,F,一般,4db45aee7bcaa846,hsieh.yuchen49@yahoo.com.tw,0
M001032,2025-01-03,S03,,M,一般,a2e1517375e07e6a,hsieh.peiyu48@msa.hinet.net,1
M001033,2025-07-01,S99,1981,M,一般,87e81a4fdffac7be,wang.kuanting44@hotmail.com,1
M001034,2025-03-20,S05,1981,F,VIP,7b3380064ba62983,,1
M001035,2025-08-07,S02,1985,M,銀卡,cdc644ddecd1a1ec,chou.ruoyu66@msa.hinet.net,0
M001036,2025-02-03,S04,2001,M,一般,d0124a61e9d9b860,yang.chengen46@icloud.com,1
M001037,2025-04-02,S99,1996,M,一般,acd56dab47feffa0,chou.polin81@yahoo.com.tw,1
M001038,2025-05-29,S01,1995,F,一般,eb285370af4e77bf,lu.tzuchi70@icloud.com,1
M001039,2025-01-15,S02,1997,F,一般,e5a1bd444e69eff3,chou.shengwei43@hotmail.com,1
M001040,2025-03-08,S01,1954,F,一般,2f3d6c1775bfba83,li.hsinyi01@icloud.com,1
M001041,2025-04-25,S04,1960,F,銀卡,ced1715e1a8c4067,su.yijun06@icloud.com,1
M001042,2025-10-09,S05,1950,F,銀卡,cc1e6ffc25c13bb3,lu.tsungyen65@hotmail.com,1
M001043,2025-01-08,S06,1963,F,金卡,dccbd2f4ff1ffdf3,,1
M001044,2025-04-20,S05,1985,M,銀卡,dc0956c0744f1b1b,chang.shengwei59@gmail.com,1
M001045,2025-01-20,S04,1965,F,VIP,dcbb941523536dc3,liao.tzuchi85@icloud.com,1
M001046,2025-01-13,S03,2005,F,銀卡,a10bdb03fab4db1f,huang.chengen75@msa.hinet.net,1
M001047,2025-01-10,S99,1987,M,一般,41c802f62fe9e580,yang.meiling22@hotmail.com,1
M001048,2025-01-08,S02,1951,F,VIP,c2d3c449d9d8680d,kuo.shengwei27@gmail.com,0
M001049,2025-02-18,S02,1958,M,一般,e84a13a2deb661e0,cheng.chihyuan59@hotmail.com,0
M001050,2025-03-01,S03,1999,F,一般,42cdd964337dc1c0,,1
M001051,2026-01-27,S02,1972,F,一般,db6f652b68b5a3d8,,1
M001052,2025-01-08,S03,,F,一般,b9b26eedada50be1,chang.yuchen16@yahoo.com.tw,1
M001053,2025-07-13,S06,1978,F,一般,87c9927574e1bdbb,su.chihyuan89@yahoo.com.tw,1
M001054,2025-02-03,S03,2007,M,一般,b8c0dac4d924fbc9,li.tzuchi44@icloud.com,1
M001055,2025-04-21,S05,1994,F,銀卡,853e11dbc6bcde79,chiu.yating44@icloud.com,1
M001056,2025-04-18,S03,1961,F,銀卡,44584705845015b1,chou.ruoyu12@gmail.com,1
M001057,2025-10-03,S05,1957,M,一般,e8d38f55681fa996,tsai.kuanting29@outlook.com,0
M001058,2026-03-09,S05,1957,M,一般,40f32e60428fecb7,Tsai.kuanting29@outlook.com,1
M001059,2025-11-20,S03,1974,F,銀卡,133abdb474d9772e,hsu.tsungyen42@yahoo.com.tw,1
M001060,2026-03-05,S03,1974,F,一般,56a2200d60c3c283, hsu.tsungyen42@yahoo.com.tw ,0
M001061,2026-01-15,S99,1975,F,一般,76a08d47babade0f,liu.shuchen42@yahoo.com.tw,0
M001062,2025-11-17,S99,1983,M,一般,4be8d22383e943ec,lin.wanju07@msa.hinet.net,0
M001063,2025-05-26,S99,1988,M,一般,21d8375126d13229,wang.weiting96@gmail.com,0
M001064,2025-09-08,S02,1989,M,金卡,309706eda16ac7b4,kuo.wanju48@yahoo.com.tw,1
M001065,2025-01-23,S03,2004,F,一般,ec5ea464f2079cba,chiang.yating09@hotmail.com,1
M001066,2025-02-12,S04,1972,F,VIP,13abc44e09786003,liu.shuchen82@outlook.com,1
M001067,2025-03-17,S01,1974,F,銀卡,753d9b050b90b68e,yang.shengwei10@msa.hinet.net,1
M001068,2025-03-09,S05,1947,M,銀卡,eaf8202c02fc7dc2,,0
M001069,2026-06-09,S04,1993,F,一般,007d9bcd6539dd95,kuo.chengen72@msa.hinet.net,1
M001070,2025-02-24,S01,2001,M,金卡,2c7d273b1ed5fc06,lu.tsungyen73@hotmail.com,0
M001071,2025-03-13,S03,2004,F,一般,f9330dafe159fc35,hung.hsinyi61@icloud.com,0
M001072,2025-10-06,S02,1982,M,銀卡,98a3cb868c006afc,,1
M001073,2025-02-02,S01,1951,F,VIP,1c34ee8e740be0fc,su.ruoyu92@outlook.com,0
M001074,2025-01-11,S01,1959,F,金卡,828e34858499f22c,liu.kuanting48@msa.hinet.net,1
M001075,2025-10-23,S05,1983,F,一般,68669f0cfb00feeb,liao.kuanting39@outlook.com,1
M001076,2025-04-20,S05,1989,M,銀卡,9571420f096b0293,,1
M001077,2025-02-08,S01,2000,F,一般,7ac8274ee1423d3e,tseng.chiahao18@msa.hinet.net,1
M001078,2025-01-04,S06,1957,M,VIP,91e3bf88b0912bb1,su.yuchen33@yahoo.com.tw,1
M001079,2026-05-18,S02,1993,M,一般,9a37fdac3bc93e55,,1
M001080,2025-04-24,S04,1998,M,銀卡,c19ad7ff4776890f,li.tzuchi75@gmail.com,1
M001081,2025-03-20,S99,1994,F,VIP,9400c7bfb8d91aa7,yeh.tsungyen80@outlook.com,1
M001082,2025-03-07,S05,1994,F,一般,e94a783602145d13,chiu.hsinyi14@hotmail.com,1
M001083,2025-01-06,S01,1989,F,一般,a1adc813059e580b,chou.yuchen90@outlook.com,1
M001084,2026-03-10,S01,2002,M,一般,5c85a40f7184d7e5,kuo.chihyuan47@yahoo.com.tw,1
M001085,2025-03-26,S06,2000,M,一般,b0c69280eefa351a,chou.chunhui39@yahoo.com.tw,0
M001086,2025-05-27,S04,1995,M,VIP,d7cf05c0913a35fe,,0
M001087,2025-03-30,S02,2001,F,一般,2b90523836f86251,yang.yuhsuan46@outlook.com,1
M001088,2025-01-29,S01,2000,F,銀卡,b022ede8d898afda,chiang.tzuchi91@msa.hinet.net,1
M001089,2025-01-24,S02,2000,M,VIP,8b2ad0a23c6b8fca,hsu.yuchen83@icloud.com,1
M001090,2025-02-18,S03,2004,M,一般,d52047cb1a1290e5,chung.mingchieh52@outlook.com,1
M001091,2025-08-17,S02,1980,F,銀卡,4773afe9847873c0,su.mingchieh80@msa.hinet.net,0
M001092,2025-01-31,S03,2004,F,一般,23f0870cf2e38fa2,hung.chiaying32@gmail.com,1
M001093,2025-01-01,S06,1998,M,一般,25f51e7f0455eb8b,lai.yuhsuan71@hotmail.com,1
M001094,2025-03-09,S01,1974,F,一般,2c380a73d33060e0,,0
